id,years_experience,technical_skills,num_skills,previous_domains,preferred_role,current_salary,education_level,has_certifications,location_preference,last_job_duration,it_state
2071,4.8,"SQL,C++,Linux,Ruby,Python,Git",6,"DevOps,Machine Learning,Cloud Computing",Full Stack Developer,139443,Bachelors,True,Remote,2.0,Colorado
2072,2.5,"REST API,Go,Git,Node.js",4,"Data Science,DevOps,Cloud Computing",Security Analyst,88496,Masters,True,On-site,2.3,Arizona
2073,3.0,"Git,Node.js,Python",3,"Security,Data Science",Software Engineer,101518,PhD,True,Hybrid,2.3,Virginia
2074,2.8,"Git,C++,Docker,Ruby,Azure",5,"Cloud Computing,Security",Security Analyst,98085,Bachelors,True,Hybrid,3.7,California
2075,5.4,"Python,Java,Linux,Azure,Go,Docker",6,Cloud Computing,Full Stack Developer,133087,Masters,True,Remote,2.5,Utah
2076,6.7,"Kubernetes,AWS,React,Node.js",4,Web Development,Network Administrator,144382,Masters,True,Hybrid,3.5,Oregon
2077,3.4,"Kubernetes,Git,Node.js,Docker,Java,Azure,JavaScript,Microservices",8,"Cloud Computing,Network Engineering,Web Development",ML Engineer,130514,Masters,False,Hybrid,3.9,Oregon
2078,6.7,"Git,SQL,AWS,Node.js,Linux,Kubernetes",6,"DevOps,Machine Learning,Mobile Development",Full Stack Developer,154779,Bachelors,False,Hybrid,1.3,North Carolina
2079,2.0,"Go,Node.js,Microservices,Ruby,PyTorch,Kubernetes,AWS",7,"Cloud Computing,Systems Architecture,Web Development",Full Stack Developer,114942,Bachelors,True,Remote,2.8,Arizona
2080,3.2,"Git,PyTorch,REST API,React,Java,AWS,SQL",7,"Web Development,Cloud Computing",Systems Engineer,127946,Bachelors,True,Remote,2.9,Massachusetts
2081,6.2,"Docker,Git,Ruby,AWS,REST API,Java,Microservices",7,"Web Development,Data Science",Software Engineer,140593,PhD,True,On-site,3.1,Arizona
2082,4.6,"Docker,Git,Python,TensorFlow,AWS,Linux,Kubernetes",7,Cloud Computing,Software Engineer,122855,Bachelors,True,On-site,3.9,Arizona
2083,7.5,"Java,PyTorch,MongoDB,SQL",4,"Mobile Development,Cloud Computing,Systems Architecture",Security Analyst,153416,Bachelors,False,Remote,2.7,Utah
2084,5.5,"Linux,Azure,Java,Git,REST API",5,"Cloud Computing,Web Development",ML Engineer,131399,Bachelors,False,Remote,3.7,Florida
2085,2.6,"Java,Git,Node.js,Linux,Azure,Python",6,Mobile Development,Systems Engineer,100998,Bachelors,False,Hybrid,1.4,New York
2086,5.3,"Python,Java,TensorFlow,Linux",4,"Database Administration,Web Development,Data Science",Database Administrator,119162,Bachelors,False,Remote,3.2,Utah
2087,6.2,"JavaScript,Python,PyTorch",3,"Data Science,Cloud Computing",Data Scientist,125636,Bachelors,False,Hybrid,3.2,Georgia
2088,3.2,"Microservices,REST API,Node.js,Java,Linux,Git",6,"Web Development,Mobile Development,DevOps",Systems Engineer,106823,Bachelors,True,Remote,2.1,Virginia
2089,7.6,"Git,AWS,REST API,Azure,MongoDB,SQL,JavaScript",7,"Data Science,Web Development,Database Administration",Full Stack Developer,165475,Masters,False,Remote,1.9,Illinois
2090,5.3,"C++,React,Python,Java,TensorFlow,SQL,Git,JavaScript",8,Cloud Computing,Security Analyst,129448,Bachelors,False,Remote,2.7,California
2091,6.2,"SQL,Docker,Java,Ruby,Kubernetes,React",6,"Network Engineering,Web Development,Security",Security Analyst,128834,Bachelors,True,Remote,2.0,Massachusetts
2092,2.6,"Java,JavaScript,Microservices,Azure,REST API,Node.js,Python,React",8,"Systems Architecture,DevOps",Network Administrator,124930,Bachelors,True,On-site,2.5,Washington
2093,4.2,"MongoDB,Docker,SQL,C++,React,JavaScript,Microservices",7,"Cloud Computing,Machine Learning",ML Engineer,136182,Bachelors,True,Remote,2.3,Utah
2094,6.5,"Python,SQL,Git,Ruby,MongoDB,REST API,Go",7,"Security,Cloud Computing,Machine Learning",Data Scientist,150504,Bachelors,True,On-site,1.6,Arizona
2095,7.4,"Git,MongoDB,Ruby,Azure,C++",5,"Systems Architecture,Cloud Computing",Full Stack Developer,148952,Bachelors,True,Remote,1.1,Colorado
2096,3.3,"REST API,Docker,TensorFlow,Git,Python,Java",6,"Web Development,Systems Architecture",Systems Engineer,112622,Bachelors,True,Hybrid,1.7,Utah
2097,7.4,"Java,Git,SQL,Azure,Kubernetes,Microservices",6,Systems Architecture,Software Engineer,159171,Bachelors,True,Hybrid,1.8,Georgia
2098,4.1,"TensorFlow,Docker,Node.js",3,"Network Engineering,Database Administration",Database Administrator,109046,Masters,False,On-site,1.4,Massachusetts
2099,4.3,"Node.js,Python,C++,Kubernetes,MongoDB",5,"Systems Architecture,Data Science",DevOps Engineer,111099,Masters,True,Remote,1.4,Texas
2100,4.9,"Git,SQL,AWS,Docker,Azure,Linux,Go,C++",8,"Database Administration,Security",Database Administrator,149054,Masters,True,Remote,3.8,California
2101,2.4,"MongoDB,Ruby,JavaScript,REST API,AWS,Linux,PyTorch",7,"Web Development,Data Science",ML Engineer,102792,Bachelors,False,On-site,2.0,Georgia
2102,3.9,"Java,Docker,Azure,MongoDB",4,"Data Science,Cloud Computing",Cloud Architect,99357,PhD,False,Remote,2.7,Georgia
2103,4.4,"Docker,Java,Go,Python,REST API",5,Cloud Computing,Software Engineer,114188,Bachelors,True,Remote,2.0,California
2104,4.6,"Node.js,AWS,React,Java,C++,Azure",6,"Web Development,Systems Architecture,Database Administration",Software Engineer,118723,Bachelors,False,Remote,2.7,California
2105,7.3,"Docker,Kubernetes,Linux",3,"Data Science,Machine Learning,Web Development",Full Stack Developer,131193,Masters,False,Remote,4.0,Oregon
2106,2.1,"Kubernetes,AWS,Git",3,Machine Learning,DevOps Engineer,82121,Bachelors,True,Hybrid,3.6,Virginia
2107,7.8,"TensorFlow,PyTorch,C++,SQL,Java,Azure",6,"Cloud Computing,DevOps,Network Engineering",ML Engineer,146749,Bachelors,True,Hybrid,2.7,Colorado
2108,5.8,"C++,React,SQL,Git",4,"Database Administration,DevOps,Machine Learning",Systems Engineer,126724,Masters,True,Remote,2.3,Illinois
2109,3.6,"JavaScript,REST API,AWS,React,Go",5,Web Development,ML Engineer,99987,Masters,True,On-site,1.9,Oregon
2110,3.5,"C++,Java,SQL,Ruby",4,"Database Administration,Data Science",Full Stack Developer,94539,Bachelors,True,Hybrid,2.0,Washington
2111,6.9,"JavaScript,Kubernetes,REST API,SQL,Git,AWS,Linux",7,"Mobile Development,Machine Learning",Database Administrator,149136,Bachelors,True,Remote,3.2,Utah
2112,7.0,"Go,Python,REST API,JavaScript",4,"Web Development,Systems Architecture",Database Administrator,138827,Masters,False,Remote,1.5,Illinois
2113,6.9,"Git,Python,Microservices",3,DevOps,ML Engineer,128975,Bachelors,True,Hybrid,2.6,New York
2114,6.7,"Node.js,Python,React,JavaScript",4,"Cloud Computing,Data Science",ML Engineer,141367,Bachelors,True,Hybrid,2.2,Texas
2115,2.6,"PyTorch,Azure,Go,Microservices,Git,Linux,Java,JavaScript",8,Web Development,Data Scientist,111186,Masters,True,Hybrid,3.4,Illinois
2116,6.9,"Git,Docker,Linux,React",4,"Machine Learning,Web Development",Network Administrator,147678,Bachelors,True,Remote,2.9,Oregon
2117,4.5,"C++,Microservices,Python,SQL,REST API",5,"Machine Learning,Systems Architecture,DevOps",Cloud Architect,131389,Masters,False,Hybrid,1.8,Utah
2118,3.6,"Git,Microservices,Python,React,PyTorch",5,"Web Development,Machine Learning",Systems Engineer,117214,PhD,True,Hybrid,1.3,California
2119,7.9,"Docker,Azure,SQL,Linux",4,"Data Science,Mobile Development,Cloud Computing",Software Engineer,136992,Bachelors,True,Remote,2.9,Utah
2120,2.3,"Microservices,Node.js,SQL",3,Cloud Computing,Network Administrator,85781,Bachelors,True,On-site,3.1,Georgia
2121,2.2,"JavaScript,Java,Microservices,MongoDB,Git,Docker,Python,C++",8,"Network Engineering,Web Development,Database Administration",Cloud Architect,114831,Masters,False,Hybrid,1.3,Colorado
2122,3.2,"REST API,SQL,Python,MongoDB,Git",5,Database Administration,Network Administrator,102968,PhD,False,Hybrid,1.4,Illinois
2123,5.1,"Git,Azure,Docker,Python,JavaScript,Linux,Java,REST API",8,"Cloud Computing,Mobile Development",Full Stack Developer,147208,Bachelors,False,Remote,3.3,North Carolina
2124,5.5,"React,SQL,Git,Python,C++",5,Web Development,Systems Engineer,117135,Masters,True,Remote,3.1,North Carolina
2125,5.8,"React,Kubernetes,AWS,REST API,Go,Azure,SQL,JavaScript",8,DevOps,Software Engineer,160415,Bachelors,True,Remote,2.7,Texas
2126,4.5,"Docker,Java,AWS,Python,Go,Kubernetes",6,"Network Engineering,DevOps,Cloud Computing",Database Administrator,132436,Masters,True,Remote,1.8,Massachusetts
2127,2.2,"SQL,Node.js,React,AWS,MongoDB,Go,Python",7,"Data Science,Web Development,Database Administration",Software Engineer,112900,Bachelors,False,Remote,2.5,Virginia
2128,6.8,"Git,Node.js,Go,JavaScript,MongoDB,Java",6,"Data Science,Machine Learning",DevOps Engineer,139306,Bachelors,True,Hybrid,3.8,Oregon
2129,3.9,"Node.js,JavaScript,Git,React",4,"Mobile Development,DevOps,Network Engineering",Data Scientist,110003,Bachelors,True,Hybrid,2.8,Virginia
2130,5.6,"TensorFlow,Microservices,Git,Java,PyTorch,Linux",6,"Cloud Computing,DevOps,Security",Software Engineer,124155,Bachelors,True,Hybrid,3.1,California
2131,5.3,"Microservices,PyTorch,JavaScript",3,"Data Science,Web Development,Systems Architecture",Database Administrator,127643,Bachelors,False,On-site,1.1,Illinois
2132,7.6,"REST API,Git,Go,MongoDB,Docker,Java",6,Data Science,Software Engineer,145387,Bachelors,False,Remote,3.9,Washington
2133,3.3,"Git,Kubernetes,JavaScript,PyTorch",4,"Systems Architecture,Cloud Computing,DevOps",Security Analyst,107251,Bachelors,True,On-site,1.1,California
2134,6.0,"JavaScript,Git,Java,Python,Docker,React,MongoDB,REST API",8,"Cloud Computing,Security",Software Engineer,137116,Bachelors,False,Hybrid,3.0,Colorado
2135,2.5,"JavaScript,TensorFlow,SQL,Java,Docker,C++,Kubernetes",7,"Mobile Development,Database Administration",Software Engineer,102008,Bachelors,True,Remote,2.4,North Carolina
2136,6.2,"Git,JavaScript,C++,Node.js,TensorFlow",5,"Cloud Computing,Network Engineering",Network Administrator,140122,Bachelors,True,Hybrid,1.6,Illinois
2137,2.5,"Git,Kubernetes,JavaScript,SQL,Docker",5,"Cloud Computing,Systems Architecture,Web Development",Security Analyst,90748,Bachelors,True,Hybrid,1.6,Utah
2138,5.6,"Python,JavaScript,Java,SQL",4,Cloud Computing,Software Engineer,113629,Masters,False,Hybrid,3.6,Georgia
2139,4.2,"JavaScript,Docker,Microservices,MongoDB,Git,SQL,Linux,Python",8,"Systems Architecture,Machine Learning",Software Engineer,125652,Masters,True,Remote,3.3,Texas
2140,4.4,"Ruby,Docker,Node.js,Linux,AWS,REST API,JavaScript",7,"Data Science,Web Development",ML Engineer,136186,Masters,True,Hybrid,1.2,Virginia
2141,6.1,"Node.js,AWS,Azure,Git",4,Web Development,Security Analyst,141647,Masters,True,Remote,1.3,North Carolina
2142,4.3,"TensorFlow,Python,C++",3,"Data Science,Machine Learning,Cloud Computing",Software Engineer,115493,Bachelors,True,Hybrid,3.3,California
2143,7.9,"AWS,REST API,Python",3,"Cloud Computing,Systems Architecture,Web Development",Software Engineer,148168,Bachelors,False,Hybrid,2.6,Colorado
2144,8.0,"Microservices,Azure,Python,Java,Go,TensorFlow,Node.js",7,"Cloud Computing,Systems Architecture,Web Development",Cloud Architect,179271,Bachelors,False,Remote,1.4,Florida
2145,4.4,"Git,Go,JavaScript,REST API,SQL,AWS,TensorFlow,Kubernetes",8,Mobile Development,Systems Engineer,146758,Masters,True,On-site,3.6,Utah
2146,7.5,"Linux,SQL,Java,AWS,Azure,PyTorch,Ruby",7,"Cloud Computing,DevOps,Web Development",DevOps Engineer,174813,Bachelors,True,Remote,3.4,California
2147,4.5,"MongoDB,Java,AWS,Python,React",5,"Systems Architecture,Network Engineering,Data Science",Systems Engineer,129941,Bachelors,True,Remote,2.5,Massachusetts
2148,8.0,"Linux,Go,JavaScript,Azure,SQL,React,Docker",7,"Security,Database Administration",Systems Engineer,167665,Bachelors,True,Hybrid,2.4,Virginia
2149,5.7,"MongoDB,Git,Node.js,SQL,Docker,Java,Python,Microservices",8,"Mobile Development,Data Science,Web Development",Network Administrator,150122,Bachelors,True,Hybrid,2.7,Utah
2150,3.9,"SQL,PyTorch,Java,C++,AWS,Docker,Azure",7,Systems Architecture,Security Analyst,134960,Bachelors,True,On-site,2.1,Texas
2151,5.9,"Node.js,REST API,Python,Azure,JavaScript,Microservices",6,Mobile Development,Full Stack Developer,138937,Masters,True,Hybrid,3.2,Florida
2152,5.3,"REST API,AWS,Azure,SQL,Docker,Microservices,React,JavaScript",8,Cloud Computing,Systems Engineer,138045,Masters,True,Remote,1.3,Oregon
2153,4.3,"REST API,Java,Docker,Azure,Kubernetes,Python,Go,SQL",8,"Systems Architecture,Mobile Development",Security Analyst,124698,Bachelors,True,Hybrid,1.7,Colorado
2154,4.4,"Python,REST API,Azure,AWS",4,"Cloud Computing,Systems Architecture,Data Science",Software Engineer,124764,Masters,True,Remote,3.5,California
2155,3.9,"AWS,Microservices,SQL,Git,Docker",5,"Cloud Computing,Web Development,Database Administration",Security Analyst,109066,Bachelors,True,Remote,1.4,Virginia
2156,7.7,"MongoDB,SQL,JavaScript",3,DevOps,ML Engineer,129562,Bachelors,True,Remote,2.0,Oregon
2157,6.9,"REST API,JavaScript,Ruby,React,Java,Python,Git",7,"Cloud Computing,Network Engineering,DevOps",Systems Engineer,162275,Masters,True,Hybrid,2.6,Arizona
2158,3.3,"Python,JavaScript,Java,TensorFlow,SQL,Docker,React,Azure",8,Web Development,Software Engineer,131442,Bachelors,True,Remote,2.8,Washington
2159,2.1,"Microservices,Java,Git,Kubernetes,Node.js,Python,Docker,JavaScript",8,"Data Science,Database Administration,Mobile Development",Software Engineer,107999,Masters,True,On-site,2.7,Florida
2160,2.4,"SQL,Git,Azure,Ruby,Kubernetes,Node.js",6,Web Development,ML Engineer,105013,Bachelors,True,Hybrid,2.4,Arizona
2161,2.3,"TensorFlow,Node.js,Python,Azure,SQL,React,REST API,AWS",8,"Systems Architecture,Network Engineering",Software Engineer,108954,PhD,True,Hybrid,1.3,Oregon
2162,2.0,"SQL,Microservices,React",3,"Systems Architecture,Mobile Development,Machine Learning",Software Engineer,91810,Bachelors,True,Remote,2.2,Oregon
2163,3.4,"Kubernetes,MongoDB,SQL,Azure,Node.js",5,Security,Systems Engineer,102987,Masters,False,On-site,2.8,Florida
2164,5.5,"Python,REST API,React,TensorFlow,PyTorch,SQL,Docker",7,Database Administration,Security Analyst,135508,Masters,False,Hybrid,1.9,Massachusetts
2165,4.0,"Python,Node.js,Git,Linux,Azure,SQL,Go",7,Web Development,Full Stack Developer,117488,Bachelors,True,On-site,1.9,Massachusetts
2166,3.4,"JavaScript,Docker,Linux,C++,AWS",5,Machine Learning,Systems Engineer,118832,Bachelors,True,Remote,1.0,Oregon
2167,7.6,"Azure,Python,React,Git,SQL",5,"Machine Learning,DevOps,Network Engineering",Network Administrator,156776,Bachelors,True,Hybrid,4.0,Virginia
2168,7.9,"Java,C++,Python,Go,Kubernetes,AWS",6,"Cloud Computing,Data Science",Data Scientist,151230,Bachelors,False,On-site,1.2,Arizona
2169,2.8,"SQL,C++,REST API,MongoDB,Docker",5,Web Development,DevOps Engineer,106770,Bachelors,True,Hybrid,2.4,Florida
2170,4.8,"Linux,Microservices,Azure,Python,Java,REST API,Ruby",7,"Cloud Computing,Network Engineering,Mobile Development",Full Stack Developer,123792,Bachelors,True,Hybrid,3.6,Oregon
2171,4.5,"SQL,JavaScript,Microservices,TensorFlow,Go",5,"Security,Mobile Development,Web Development",Cloud Architect,122547,Masters,True,Hybrid,2.3,New York
2172,5.5,"Python,Azure,Linux,TensorFlow",4,Systems Architecture,DevOps Engineer,133026,Bachelors,True,Hybrid,1.1,Washington
2173,3.7,"Node.js,Docker,Linux,JavaScript,AWS,Git,React",7,"Cloud Computing,Web Development,Mobile Development",Network Administrator,125176,Bachelors,True,On-site,1.4,Arizona
2174,2.2,"Linux,Azure,AWS,Git,Kubernetes,JavaScript",6,Data Science,Data Scientist,108568,Masters,True,Hybrid,1.5,North Carolina
2175,4.1,"C++,PyTorch,Go,Python,React,AWS,JavaScript,REST API",8,"DevOps,Network Engineering",Full Stack Developer,125932,Bachelors,True,Remote,1.8,Colorado
2176,3.3,"Go,C++,Git,Python",4,Database Administration,Full Stack Developer,92955,Masters,True,Hybrid,1.2,Oregon
2177,5.5,"Python,TensorFlow,Microservices,Git",4,Network Engineering,Network Administrator,117422,Bachelors,False,Remote,3.7,Georgia
2178,3.9,"MongoDB,Linux,Microservices,JavaScript",4,"DevOps,Data Science",DevOps Engineer,99812,Bachelors,False,Remote,3.0,Florida
2179,2.9,"TensorFlow,Python,AWS,Go",4,Mobile Development,Systems Engineer,102770,Bachelors,False,Remote,2.3,New York
2180,2.5,"Git,React,AWS",3,"Cloud Computing,Mobile Development,Data Science",Cloud Architect,94920,Bachelors,True,Remote,1.9,Florida
2181,3.5,"Go,Git,AWS,Python,Java,Kubernetes,Linux,TensorFlow",8,"Cloud Computing,Web Development",Systems Engineer,128865,Bachelors,False,Hybrid,1.3,North Carolina
2182,4.3,"Microservices,Node.js,React,Linux",4,"Cloud Computing,Security",Systems Engineer,108068,Bachelors,True,Hybrid,2.0,California
2183,2.0,"PyTorch,Azure,Go,C++,Python,Docker",6,"DevOps,Mobile Development,Data Science",Full Stack Developer,98445,Masters,True,On-site,1.5,Colorado
2184,6.6,"JavaScript,Kubernetes,Git,Docker,PyTorch,Python,Java",7,"Network Engineering,Cloud Computing",DevOps Engineer,142338,Masters,False,On-site,1.7,North Carolina
2185,6.4,"C++,Docker,Java,Python,Azure",5,Machine Learning,Systems Engineer,132206,Bachelors,True,Hybrid,2.5,Oregon
2186,6.2,"Microservices,Python,PyTorch,Kubernetes,Ruby,JavaScript",6,"Cloud Computing,DevOps",DevOps Engineer,141659,Bachelors,False,Hybrid,3.5,Texas
2187,3.0,"Python,Microservices,React,Git,Azure",5,"Web Development,Mobile Development",Database Administrator,108048,Bachelors,False,Remote,2.3,North Carolina
2188,4.4,"Linux,Python,Microservices,Git,Docker,AWS",6,"Mobile Development,Web Development,Cloud Computing",Systems Engineer,124030,Bachelors,True,Hybrid,2.2,Washington
2189,6.3,"Node.js,Docker,Python",3,"Mobile Development,Systems Architecture",Full Stack Developer,118212,Masters,True,Remote,3.3,New York
2190,3.9,"Java,React,C++",3,"Web Development,Machine Learning",Software Engineer,95048,Bachelors,True,Hybrid,3.1,North Carolina
2191,5.2,"Linux,Java,AWS,SQL,Node.js,React,Python",7,DevOps,Database Administrator,150403,Masters,True,Hybrid,1.6,Texas
2192,4.2,"TensorFlow,Node.js,REST API,MongoDB,Git,Python",6,"Mobile Development,Cloud Computing,Security",Systems Engineer,114225,Masters,False,Remote,2.8,California
2193,2.1,"Git,MongoDB,React,Java",4,Web Development,Full Stack Developer,97813,Bachelors,True,Hybrid,3.6,Washington
2194,7.4,"Git,PyTorch,Linux,JavaScript,Microservices,Python,Docker,Kubernetes",8,Machine Learning,Systems Engineer,147622,Masters,True,On-site,2.5,Arizona
2195,7.7,"Linux,Java,SQL,REST API",4,"Mobile Development,Network Engineering",Software Engineer,158477,Bachelors,True,Hybrid,1.7,Florida
2196,5.1,"Docker,REST API,Node.js,AWS,SQL,Kubernetes",6,"Systems Architecture,Cloud Computing",DevOps Engineer,139056,Bachelors,False,On-site,2.6,Washington
2197,6.3,"React,C++,Docker,Microservices,Java,Python,Linux,SQL",8,"Data Science,Cloud Computing",Full Stack Developer,140279,PhD,False,Hybrid,1.1,North Carolina
2198,6.2,"Docker,Python,PyTorch,Go,Git",5,Web Development,Data Scientist,142529,Bachelors,False,Remote,3.3,North Carolina
2199,2.1,"C++,Microservices,Git,Linux,REST API,Java,Python,Ruby",8,"Web Development,Cloud Computing,Machine Learning",DevOps Engineer,104996,PhD,True,Hybrid,3.9,Texas
2200,3.7,"React,Azure,TensorFlow,AWS,Microservices",5,Database Administration,DevOps Engineer,119521,Bachelors,True,Remote,3.3,North Carolina
2201,6.4,"Node.js,Java,REST API",3,"DevOps,Mobile Development",Data Scientist,118838,Bachelors,True,Remote,3.6,Georgia
2202,3.8,"Azure,Python,Git,Ruby,Docker,SQL",6,"Systems Architecture,Cloud Computing",Systems Engineer,127747,Bachelors,True,On-site,3.5,Oregon
2203,3.5,"Java,JavaScript,Microservices,Linux,C++",5,"Data Science,Web Development,Cloud Computing",Software Engineer,112712,Masters,True,On-site,3.2,Virginia
